batch_id,collection_timestamp,city,station_type,station_id,station_name,stop_point_ref,operating_day,journey_ref,transport_mode,product_category,public_code,line,train_number,origin,destination,planned_platform,estimated_platform,scheduled_departure,estimated_departure,cancelled,has_realtime,predicted_delay_minutes,collection_timestamp_local,scheduled_departure_local,estimated_departure_local,date,hour,weekday,weekend,minutes_until_departure
20260922_120440,2026-09-22 12:04:42.716000+00:00,Zürich,local,ch:1:sloid:87348,"Zürich, Bahnhofplatz/HB",ch:1:sloid:87348::11,2026-09-22,ch:1:sjyid:100648:plan:8c67d4f6-7472-4a65-9117-e3680862a884,bus,Bus,31,31,28214,"Zürich, Kienastenwies",Hermetschloo,,,2026-09-22 12:21:00+00:00,2026-09-22 12:21:00+00:00,,True,0.0,2026-09-22 14:04:42.716000+02:00,2026-09-22 14:21:00+02:00,2026-09-22 14:21:00+02:00,2026-09-22,14,Tuesday,False,16.288066666666666
20260922_120440,2026-09-22 12:04:42.716000+00:00,Zürich,local,ch:1:sloid:87348,"Zürich, Bahnhofplatz/HB",ch:1:sloid:87348::0,2026-09-22,ch:1:sjyid:100648:plan:5b5f49d3-1d5b-47ba-8357-5b57136199dc,tram,Tram,6,6,24931,"Zürich, Bahnhofplatz/HB",Zoo,,,2026-09-22 12:22:30+00:00,2026-09-22 12:22:30+00:00,,True,0.0,2026-09-22 14:04:42.716000+02:00,2026-09-22 14:22:30+02:00,2026-09-22 14:22:30+02:00,2026-09-22,14,Tuesday,False,17.78806666666667
20260922_120440,2026-09-22 12:04:42.716000+00:00,Zürich,local,ch:1:sloid:87348,"Zürich, Bahnhofplatz/HB",ch:1:sloid:87348::0,2026-09-22,ch:1:sjyid:100648:plan:5bbe34bd-b8a4-4329-a0f5-9bad8024339d,tram,Tram,3,3,24018,"Zürich, Albisrieden",Klusplatz,,,2026-09-22 12:24:54+00:00,2026-09-22 12:24:54+00:00,,True,0.0,2026-09-22 14:04:42.716000+02:00,2026-09-22 14:24:54+02:00,2026-09-22 14:24:54+02:00,2026-09-22,14,Tuesday,False,20.188066666666668
20260922_120440,2026-09-22 12:04:42.716000+00:00,Zürich,local,ch:1:sloid:87348,"Zürich, Bahnhofplatz/HB",ch:1:sloid:87348::1,2026-09-22,ch:1:sjyid:100648:plan:5516601d-80f9-4fd1-850f-e9dfafafefe9,tram,Tram,3,3,24420,"Zürich, Klusplatz",Albisrieden,,,2026-09-22 12:24:24+00:00,2026-09-22 12:24:24+00:00,,True,0.0,2026-09-22 14:04:42.716000+02:00,2026-09-22 14:24:24+02:00,2026-09-22 14:24:24+02:00,2026-09-22,14,Tuesday,False,19.688066666666668
20260922_120440,2026-09-22 12:04:42.716000+00:00,Zürich,local,ch:1:sloid:87348,"Zürich, Bahnhofplatz/HB",ch:1:sloid:87348,2026-09-22,ch:1:sjyid:100648:plan:3a326d8d-2b4f-44af-a5e3-421e027721a4,bus,Bus,31,31,28664,"Zürich, Hermetschloo",Kienastenwies,,,2026-09-22 12:27:42+00:00,2026-09-22 12:27:42+00:00,,True,0.0,2026-09-22 14:04:42.716000+02:00,2026-09-22 14:27:42+02:00,2026-09-22 14:27:42+02:00,2026-09-22,14,Tuesday,False,22.98806666666667
20260922_120440,2026-09-22 12:04:42.716000+00:00,Zürich,local,ch:1:sloid:87348,"Zürich, Bahnhofplatz/HB",ch:1:sloid:87348::11,2026-09-22,ch:1:sjyid:100648:plan:3f711f80-44d6-470a-9f5f-f099248fa1ff,bus,Bus,31,31,28693,"Zürich, Kienastenwies",Hermetschloo,,,2026-09-22 12:28:30+00:00,2026-09-22 12:28:30+00:00,,True,0.0,2026-09-22 14:04:42.716000+02:00,2026-09-22 14:28:30+02:00,2026-09-22 14:28:30+02:00,2026-09-22,14,Tuesday,False,23.78806666666667
20260922_120440,2026-09-22 12:04:42.716000+00:00,Zürich,local,ch:1:sloid:87348,"Zürich, Bahnhofplatz/HB",ch:1:sloid:87348::1,2026-09-22,ch:1:sjyid:100648:plan:4475b6b9-bae0-4408-8395-600a1c0ca83c,tram,Tram,14,14,25298,"Zürich, Bahnhofplatz/HB",Triemli,,,2026-09-22 12:29:06+00:00,,,False,,2026-09-22 14:04:42.716000+02:00,2026-09-22 14:29:06+02:00,,2026-09-22,14,Tuesday,False,24.388066666666667
20260922_120440,2026-09-22 12:04:42.716000+00:00,Zürich,local,ch:1:sloid:87348,"Zürich, Bahnhofplatz/HB",ch:1:sloid:87348::0,2026-09-22,ch:1:sjyid:100648:plan:9024cae1-1aaf-4900-ab7f-d880efb757d2,tram,Tram,6,6,25331,"Zürich, Bahnhofplatz/HB",Zoo,,,2026-09-22 12:30:00+00:00,2026-09-22 12:30:00+00:00,,True,0.0,2026-09-22 14:04:42.716000+02:00,2026-09-22 14:30:00+02:00,2026-09-22 14:30:00+02:00,2026-09-22,14,Tuesday,False,25.28806666666667
20260922_120440,2026-09-22 12:04:42.716000+00:00,Zürich,local,ch:1:sloid:87348,"Zürich, Bahnhofplatz/HB",ch:1:sloid:87348::1,2026-09-22,ch:1:sjyid:100648:plan:438c737c-16d5-40bf-8638-ac81e66b631c,tram,Tram,3,3,24828,"Zürich, Klusplatz",Albisrieden,,,2026-09-22 12:31:54+00:00,2026-09-22 12:31:54+00:00,,True,0.0,2026-09-22 14:04:42.716000+02:00,2026-09-22 14:31:54+02:00,2026-09-22 14:31:54+02:00,2026-09-22,14,Tuesday,False,27.188066666666668
20260922_120440,2026-09-22 12:04:42.716000+00:00,Zürich,local,ch:1:sloid:87348,"Zürich, Bahnhofplatz/HB",ch:1:sloid:87348::0,2026-09-22,ch:1:sjyid:100648:plan:3b4d24bc-242b-43a8-b290-d4b601285aaa,tram,Tram,3,3,24426,"Zürich, Albisrieden",Klusplatz,,,2026-09-22 12:32:24+00:00,2026-09-22 12:32:24+00:00,,True,0.0,2026-09-22 14:04:42.716000+02:00,2026-09-22 14:32:24+02:00,2026-09-22 14:32:24+02:00,2026-09-22,14,Tuesday,False,27.688066666666668
20260922_120440,2026-09-22 12:04:42.716000+00:00,Zürich,local,ch:1:sloid:87348,"Zürich, Bahnhofplatz/HB",ch:1:sloid:87348,2026-09-22,ch:1:sjyid:100648:plan:54a8852b-ecb1-4f97-969c-ecad985e4183,bus,Bus,31,31,29103,"Zürich, Hermetschloo",Kienastenwies,,,2026-09-22 12:35:12+00:00,2026-09-22 12:35:12+00:00,,True,0.0,2026-09-22 14:04:42.716000+02:00,2026-09-22 14:35:12+02:00,2026-09-22 14:35:12+02:00,2026-09-22,14,Tuesday,False,30.48806666666667
20260922_120440,2026-09-22 12:04:42.716000+00:00,Zürich,local,ch:1:sloid:87348,"Zürich, Bahnhofplatz/HB",ch:1:sloid:87348::1,2026-09-22,ch:1:sjyid:100648:plan:c5d69c10-b32a-4522-a1da-062d63c57de0,tram,Tram,14,14,25700,"Zürich, Bahnhofplatz/HB",Triemli,,,2026-09-22 12:36:36+00:00,2026-09-22 12:36:36+00:00,,True,0.0,2026-09-22 14:04:42.716000+02:00,2026-09-22 14:36:36+02:00,2026-09-22 14:36:36+02:00,2026-09-22,14,Tuesday,False,31.888066666666667
20260922_120440,2026-09-22 12:04:42.716000+00:00,Zürich,local,ch:1:sloid:87348,"Zürich, Bahnhofplatz/HB",ch:1:sloid:87348::11,2026-09-22,ch:1:sjyid:100648:plan:43a43aac-f342-4f6a-a94a-ad0c893b3563,bus,Bus,31,31,29114,"Zürich, Kienastenwies",Hermetschloo,,,2026-09-22 12:36:00+00:00,2026-09-22 12:36:00+00:00,,True,0.0,2026-09-22 14:04:42.716000+02:00,2026-09-22 14:36:00+02:00,2026-09-22 14:36:00+02:00,2026-09-22,14,Tuesday,False,31.28806666666667
20260922_120440,2026-09-22 12:04:42.716000+00:00,Zürich,local,ch:1:sloid:87348,"Zürich, Bahnhofplatz/HB",ch:1:sloid:87348::0,2026-09-22,ch:1:sjyid:100648:plan:7097f24a-80fd-4d44-afe1-a08dc684fc02,tram,Tram,6,6,25744,"Zürich, Bahnhofplatz/HB",Zoo,,,2026-09-22 12:37:30+00:00,2026-09-22 12:37:30+00:00,,True,0.0,2026-09-22 14:04:42.716000+02:00,2026-09-22 14:37:30+02:00,2026-09-22 14:37:30+02:00,2026-09-22,14,Tuesday,False,32.788066666666666
20260922_120440,2026-09-22 12:04:42.716000+00:00,Zürich,local,ch:1:sloid:87348,"Zürich, Bahnhofplatz/HB",ch:1:sloid:87348::0,2026-09-22,ch:1:sjyid:100648:plan:165b6440-5769-4395-96ce-500af481e9fb,tram,Tram,3,3,24833,"Zürich, Albisrieden",Klusplatz,,,2026-09-22 12:39:54+00:00,2026-09-22 12:39:54+00:00,,True,0.0,2026-09-22 14:04:42.716000+02:00,2026-09-22 14:39:54+02:00,2026-09-22 14:39:54+02:00,2026-09-22,14,Tuesday,False,35.18806666666667
20260922_120440,2026-09-22 12:04:42.716000+00:00,Zürich,local,ch:1:sloid:87348,"Zürich, Bahnhofplatz/HB",ch:1:sloid:87348::1,2026-09-22,ch:1:sjyid:100648:plan:5d635948-535b-43a0-80fd-6fbff1893968,tram,Tram,3,3,25228,"Zürich, Klusplatz",Albisrieden,,,2026-09-22 12:39:24+00:00,2026-09-22 12:39:24+00:00,,True,0.0,2026-09-22 14:04:42.716000+02:00,2026-09-22 14:39:24+02:00,2026-09-22 14:39:24+02:00,2026-09-22,14,Tuesday,False,34.68806666666667
20260922_120440,2026-09-22 12:04:43.051000+00:00,Bern,local,ch:1:sloid:76646,"Bern, Bahnhof",ch:1:sloid:76646:0:19,2026-09-22,ch:1:sjyid:100626:plan:f6ba19e9-e423-4ed5-8082-50a3f030830c,bus,Bus,10,10,34708,"Schliern, Bus-Endstation",Ostermundigen Rüti,L,,2026-09-22 12:03:00+00:00,2026-09-22 12:05:00+00:00,,True,2.0,2026-09-22 14:04:43.051000+02:00,2026-09-22 14:03:00+02:00,2026-09-22 14:05:00+02:00,2026-09-22,14,Tuesday,False,-1.7175166666666668
20260922_120440,2026-09-22 12:04:43.051000+00:00,Bern,local,ch:1:sloid:76646,"Bern, Bahnhof",ch:1:sloid:76646:0:5,2026-09-22,ch:1:sjyid:100626:plan:a7cb6f8d-6015-4d85-a2d4-9ddc0d0b596f,bus,Bus,12,12,50135,"Bern, Holligen",Zentrum Paul Klee,A,,2026-09-22 12:03:00+00:00,2026-09-22 12:05:24+00:00,,True,2.4,2026-09-22 14:04:43.051000+02:00,2026-09-22 14:03:00+02:00,2026-09-22 14:05:24+02:00,2026-09-22,14,Tuesday,False,-1.7175166666666668
20260922_120440,2026-09-22 12:04:43.051000+00:00,Bern,local,ch:1:sloid:76646,"Bern, Bahnhof",ch:1:sloid:76646:0:13,2026-09-22,ch:1:sjyid:100626:plan:cc76c0ef-3d68-42eb-8e6d-2d3074df6f62,bus,Bus,20,20,63052,"Bern, Länggasse",Wankdorf Bhf,E,,2026-09-22 12:03:48+00:00,2026-09-22 12:05:42+00:00,,True,1.9,2026-09-22 14:04:43.051000+02:00,2026-09-22 14:03:48+02:00,2026-09-22 14:05:42+02:00,2026-09-22,14,Tuesday,False,-0.9175166666666666
20260922_120440,2026-09-22 12:04:43.051000+00:00,Bern,local,ch:1:sloid:76646,"Bern, Bahnhof",ch:1:sloid:76646:0:10,2026-09-22,ch:1:sjyid:100626:plan:ad12ca35-2b83-4573-a687-9fbc0399d6a1,tram,Tram,3,3,1689,"Bern, Bahnhof",Weissenbühl,J,,2026-09-22 12:04:00+00:00,2026-09-22 12:04:00+00:00,,True,0.0,2026-09-22 14:04:43.051000+02:00,2026-09-22 14:04:00+02:00,2026-09-22 14:04:00+02:00,2026-09-22,14,Tuesday,False,-0.7175166666666667
20260922_120440,2026-09-22 12:04:43.051000+00:00,Bern,local,ch:1:sloid:76646,"Bern, Bahnhof",ch:1:sloid:76646:0:39,2026-09-22,ch:1:sjyid:100626:plan:8cc44e42-bbc0-46c2-a512-d7760bbede2d,tram,Tram,8,8,18391,"Bern, Bahnhof",Brünnen Bhf,N,,2026-09-22 12:04:18+00:00,2026-09-22 12:04:18+00:00,,True,0.0,2026-09-22 14:04:43.051000+02:00,2026-09-22 14:04:18+02:00,2026-09-22 14:04:18+02:00,2026-09-22,14,Tuesday,False,-0.41751666666666665
20260922_120440,2026-09-22 12:04:43.051000+00:00,Bern,local,ch:1:sloid:76646,"Bern, Bahnhof",ch:1:sloid:76646:0:30,2026-09-22,ch:1:sjyid:100626:plan:e97a2d0b-13e5-4248-83cf-5ce5a152c3ed,bus,Bus,21,21,67472,"Bern, Bahnhof",Bremgarten,H,,2026-09-22 12:04:00+00:00,2026-09-22 12:05:18+00:00,,True,1.3,2026-09-22 14:04:43.051000+02:00,2026-09-22 14:04:00+02:00,2026-09-22 14:05:18+02:00,2026-09-22,14,Tuesday,False,-0.7175166666666667
20260922_120440,2026-09-22 12:04:43.051000+00:00,Bern,local,ch:1:sloid:76646,"Bern, Bahnhof",ch:1:sloid:76646:0:7,2026-09-22,ch:1:sjyid:100626:plan:c7b2789d-4a7a-468b-ac20-ad45e3e7060d,bus,Bus,12,12,52842,"Bern, Zentrum Paul Klee",Holligen,D,,2026-09-22 12:06:00+00:00,2026-09-22 12:06:12+00:00,,True,0.2,2026-09-22 14:04:43.051000+02:00,2026-09-22 14:06:00+02:00,2026-09-22 14:06:12+02:00,2026-09-22,14,Tuesday,False,1.2824833333333332
20260922_120440,2026-09-22 12:04:43.051000+00:00,Bern,local,ch:1:sloid:76646,"Bern, Bahnhof",ch:1:sloid:76646:0:11,2026-09-22,ch:1:sjyid:100626:plan:3d1a84bb-6aa1-4ced-8bb5-34c49c04deab,bus,Bus,10,10,43205,"Ostermundigen, Rüti",Schliern,I,,2026-09-22 12:06:00+00:00,2026-09-22 12:06:00+00:00,,True,0.0,2026-09-22 14:04:43.051000+02:00,2026-09-22 14:06:00+02:00,2026-09-22 14:06:00+02:00,2026-09-22,14,Tuesday,False,1.2824833333333332
20260922_120440,2026-09-22 12:04:43.051000+00:00,Bern,local,ch:1:sloid:76646,"Bern, Bahnhof",ch:1:sloid:76646:0:2,2026-09-22,ch:1:sjyid:100626:plan:84e1d6d8-d56a-4cb4-9c50-fde66d2995bb,bus,Bus,8A,8A,77264,"Bern, Bahnhof",Saali,K2,,2026-09-22 12:07:48+00:00,2026-09-22 12:07:48+00:00,,True,0.0,2026-09-22 14:04:43.051000+02:00,2026-09-22 14:07:48+02:00,2026-09-22 14:07:48+02:00,2026-09-22,14,Tuesday,False,3.0824833333333337
20260922_120440,2026-09-22 12:04:43.051000+00:00,Bern,local,ch:1:sloid:76646,"Bern, Bahnhof",ch:1:sloid:76646:0:20,2026-09-22,ch:1:sjyid:100626:plan:38a1754a-c82b-484c-a479-cec251d79d0c,bus,Bus,17,17,57597,"Bern, Bahnhof",Köniz Weiermatt,M,,2026-09-22 12:07:00+00:00,2026-09-22 12:07:00+00:00,,True,0.0,2026-09-22 14:04:43.051000+02:00,2026-09-22 14:07:00+02:00,2026-09-22 14:07:00+02:00,2026-09-22,14,Tuesday,False,2.2824833333333334
20260922_120440,2026-09-22 12:04:43.051000+00:00,Bern,local,ch:1:sloid:76646,"Bern, Bahnhof",ch:1:sloid:76646:0:15,2026-09-22,ch:1:sjyid:100626:plan:077c2aea-336e-479d-a969-249801a1e803,bus,Bus,20,20,65695,"Bern Wankdorf, Bahnhof",Länggasse,F,,2026-09-22 12:07:48+00:00,2026-09-22 12:07:54+00:00,,True,0.1,2026-09-22 14:04:43.051000+02:00,2026-09-22 14:07:48+02:00,2026-09-22 14:07:54+02:00,2026-09-22,14,Tuesday,False,3.0824833333333337
20260922_120440,2026-09-22 12:04:43.051000+00:00,Bern,local,ch:1:sloid:76646,"Bern, Bahnhof",ch:1:sloid:76646:0:1,2026-09-22,ch:1:sjyid:100626:plan:50b4420b-cf6e-4992-a122-ef00312ccaeb,tram,Tram,9,9,22181,"Wabern, Tram-Endstation",Wankdorf Bhf,B,,2026-09-22 12:07:00+00:00,2026-09-22 12:07:24+00:00,,True,0.4,2026-09-22 14:04:43.051000+02:00,2026-09-22 14:07:00+02:00,2026-09-22 14:07:24+02:00,2026-09-22,14,Tuesday,False,2.2824833333333334
20260922_120440,2026-09-22 12:04:43.051000+00:00,Bern,local,ch:1:sloid:76646,"Bern, Bahnhof",ch:1:sloid:76646:0:25,2026-09-22,ch:1:sjyid:100626:plan:71a280b3-8a20-499a-adc9-2e6a40eed8af,bus,Bus,19,19,60378,"Bern, Elfenau",Blinzern,K1,,2026-09-22 12:07:00+00:00,2026-09-22 12:07:12+00:00,,True,0.2,2026-09-22 14:04:43.051000+02:00,2026-09-22 14:07:00+02:00,2026-09-22 14:07:12+02:00,2026-09-22,14,Tuesday,False,2.2824833333333334
20260922_120440,2026-09-22 12:04:43.051000+00:00,Bern,local,ch:1:sloid:76646,"Bern, Bahnhof",ch:1:sloid:76646:0:39,2026-09-22,ch:1:sjyid:100626:plan:cc779b7e-fccd-4f69-b3b9-47e3ce8e780b,tram,Tram,7,7,12943,"Bern, Bahnhof",Bümpliz,N,,2026-09-22 12:08:12+00:00,2026-09-22 12:08:54+00:00,,True,0.7,2026-09-22 14:04:43.051000+02:00,2026-09-22 14:08:12+02:00,2026-09-22 14:08:54+02:00,2026-09-22,14,Tuesday,False,3.4824833333333336
20260922_120440,2026-09-22 12:04:43.051000+00:00,Bern,local,ch:1:sloid:76646,"Bern, Bahnhof",ch:1:sloid:76646:0:19,2026-09-22,ch:1:sjyid:100626:plan:5cae87c8-3a58-4622-ae4e-2010af760e32,bus,Bus,10,10,34711,"Schliern, Bus-Endstation",Ostermundigen Rüti,L,,2026-09-22 12:09:00+00:00,2026-09-22 12:09:24+00:00,,True,0.4,2026-09-22 14:04:43.051000+02:00,2026-09-22 14:09:00+02:00,2026-09-22 14:09:24+02:00,2026-09-22,14,Tuesday,False,4.282483333333333
20260922_120440,2026-09-22 12:04:43.051000+00:00,Bern,local,ch:1:sloid:76646,"Bern, Bahnhof",ch:1:sloid:76646:0:10,2026-09-22,ch:1:sjyid:100626:plan:ccd742d5-4534-492e-8853-b331adb40fe9,tram,Tram,6,6,7151,"Bern, Bahnhof",Fischermätteli,J,,2026-09-22 12:09:00+00:00,2026-09-22 12:09:00+00:00,,True,0.0,2026-09-22 14:04:43.051000+02:00,2026-09-22 14:09:00+02:00,2026-09-22 14:09:00+02:00,2026-09-22,14,Tuesday,False,4.282483333333333
20260922_120440,2026-09-22 12:04:43.051000+00:00,Bern,local,ch:1:sloid:76646,"Bern, Bahnhof",ch:1:sloid:76646:0:3,2026-09-22,ch:1:sjyid:100626:plan:1020b0d7-3ba8-4672-b82b-c3078e4bb938,tram,Tram,9,9,28532,"Bern Wankdorf, Bahnhof",Wabern,C,,2026-09-22 12:09:00+00:00,2026-09-22 12:09:12+00:00,,True,0.2,2026-09-22 14:04:43.051000+02:00,2026-09-22 14:09:00+02:00,2026-09-22 14:09:12+02:00,2026-09-22,14,Tuesday,False,4.282483333333333
20260922_120440,2026-09-22 12:04:43.051000+00:00,Bern,local,ch:1:sloid:76646,"Bern, Bahnhof",ch:1:sloid:76646:0:5,2026-09-22,ch:1:sjyid:100626:plan:9c19d150-2bf9-4663-949a-1451fa4be316,bus,Bus,12,12,50139,"Bern, Holligen",Zentrum Paul Klee,A,,2026-09-22 12:09:00+00:00,2026-09-22 12:09:18+00:00,,True,0.3,2026-09-22 14:04:43.051000+02:00,2026-09-22 14:09:00+02:00,2026-09-22 14:09:18+02:00,2026-09-22,14,Tuesday,False,4.282483333333333
20260922_120440,2026-09-22 12:04:43.051000+00:00,Bern,local,ch:1:sloid:76646,"Bern, Bahnhof",ch:1:sloid:76646:0:28,2026-09-22,ch:1:sjyid:100626:plan:0d734507-c431-4a68-9166-c42e6f6e1364,bus,Bus,11,11,48902,"Bern, Bahnhof",Neufeld P+R,G,,2026-09-22 12:09:00+00:00,2026-09-22 12:09:00+00:00,,True,0.0,2026-09-22 14:04:43.051000+02:00,2026-09-22 14:09:00+02:00,2026-09-22 14:09:00+02:00,2026-09-22,14,Tuesday,False,4.282483333333333
20260922_120440,2026-09-22 12:04:43.051000+00:00,Bern,local,ch:1:sloid:76646,"Bern, Bahnhof",ch:1:sloid:76646:0:13,2026-09-22,ch:1:sjyid:100626:plan:ec192a83-8a70-4862-b54e-54555989f77d,bus,Bus,20,20,63065,"Bern, Länggasse",Wankdorf Bhf,E,,2026-09-22 12:09:48+00:00,2026-09-22 12:09:42+00:00,,True,-0.1,2026-09-22 14:04:43.051000+02:00,2026-09-22 14:09:48+02:00,2026-09-22 14:09:42+02:00,2026-09-22,14,Tuesday,False,5.082483333333333
20260922_120440,2026-09-22 12:04:43.051000+00:00,Bern,local,ch:1:sloid:76646,"Bern, Bahnhof",ch:1:sloid:76646:0:20,2026-09-22,ch:1:sjyid:100626:plan:ca83708e-a4dd-44a0-8872-eeb16ff44d5e,bus,Bus,19,19,58270,"Spiegel, Blinzern",Elfenau,M,,2026-09-22 12:11:00+00:00,2026-09-22 12:11:12+00:00,,True,0.2,2026-09-22 14:04:43.051000+02:00,2026-09-22 14:11:00+02:00,2026-09-22 14:11:12+02:00,2026-09-22,14,Tuesday,False,6.282483333333333
20260922_120440,2026-09-22 12:04:43.051000+00:00,Bern,local,ch:1:sloid:76646,"Bern, Bahnhof",ch:1:sloid:76646:0:25,2026-09-22,ch:1:sjyid:100626:plan:efa90d2c-181e-407f-9945-7e2bc0e3a40d,bus,Bus,7A,7A,75969,"Bern, Bahnhof",Ostring,K1,,2026-09-22 12:11:00+00:00,2026-09-22 12:11:00+00:00,,True,0.0,2026-09-22 14:04:43.051000+02:00,2026-09-22 14:11:00+02:00,2026-09-22 14:11:00+02:00,2026-09-22,14,Tuesday,False,6.282483333333333
20260922_120440,2026-09-22 12:04:43.051000+00:00,Bern,local,ch:1:sloid:76646,"Bern, Bahnhof",ch:1:sloid:76646:0:39,2026-09-22,ch:1:sjyid:100626:plan:d57ecc58-e8af-4858-8a7b-aa98169b9002,tram,Tram,8,8,18402,"Bern, Bahnhof",Brünnen Bhf,N,,2026-09-22 12:11:48+00:00,2026-09-22 12:11:48+00:00,,True,0.0,2026-09-22 14:04:43.051000+02:00,2026-09-22 14:11:48+02:00,2026-09-22 14:11:48+02:00,2026-09-22,14,Tuesday,False,7.082483333333333
20260922_120440,2026-09-22 12:04:43.051000+00:00,Bern,local,ch:1:sloid:76646,"Bern, Bahnhof",ch:1:sloid:76646:0:2,2026-09-22,ch:1:sjyid:100626:plan:2bab101a-3c66-48b0-9e50-bd5780687c52,bus,Bus,8A,8A,77267,"Bern, Bahnhof",Saali,K2,,2026-09-22 12:12:48+00:00,2026-09-22 12:12:48+00:00,,True,0.0,2026-09-22 14:04:43.051000+02:00,2026-09-22 14:12:48+02:00,2026-09-22 14:12:48+02:00,2026-09-22,14,Tuesday,False,8.082483333333334
20260922_120440,2026-09-22 12:04:43.051000+00:00,Bern,local,ch:1:sloid:76646,"Bern, Bahnhof",ch:1:sloid:76646:0:7,2026-09-22,ch:1:sjyid:100626:plan:731812d8-67cd-43a4-910a-436bf7639b77,bus,Bus,12,12,52845,"Bern, Zentrum Paul Klee",Holligen,D,,2026-09-22 12:12:00+00:00,2026-09-22 12:12:48+00:00,,True,0.8,2026-09-22 14:04:43.051000+02:00,2026-09-22 14:12:00+02:00,2026-09-22 14:12:48+02:00,2026-09-22,14,Tuesday,False,7.282483333333333
20260922_120440,2026-09-22 12:04:43.051000+00:00,Bern,local,ch:1:sloid:76646,"Bern, Bahnhof",ch:1:sloid:76646:0:11,2026-09-22,ch:1:sjyid:100626:plan:d3faa962-6987-47c1-8f46-0b4b425cbe83,bus,Bus,10,10,43221,"Ostermundigen, Rüti",Schliern,I,,2026-09-22 12:12:00+00:00,2026-09-22 12:12:00+00:00,,True,0.0,2026-09-22 14:04:43.051000+02:00,2026-09-22 14:12:00+02:00,2026-09-22 14:12:00+02:00,2026-09-22,14,Tuesday,False,7.282483333333333
20260922_120440,2026-09-22 12:04:43.051000+00:00,Bern,local,ch:1:sloid:76646,"Bern, Bahnhof",ch:1:sloid:76646:0:15,2026-09-22,ch:1:sjyid:100626:plan:67cc13f3-a2ae-4d29-aa60-522e0cfb5481,bus,Bus,20,20,65703,"Bern Wankdorf, Bahnhof",Länggasse,F,,2026-09-22 12:13:48+00:00,2026-09-22 12:13:48+00:00,,True,0.0,2026-09-22 14:04:43.051000+02:00,2026-09-22 14:13:48+02:00,2026-09-22 14:13:48+02:00,2026-09-22,14,Tuesday,False,9.082483333333332
20260922_120440,2026-09-22 12:04:43.051000+00:00,Bern,local,ch:1:sloid:76646,"Bern, Bahnhof",ch:1:sloid:76646:0:1,2026-09-22,ch:1:sjyid:100626:plan:1f05b4e4-4799-4145-bf03-d2eb9e0c4984,tram,Tram,9,9,22183,"Wabern, Tram-Endstation",Wankdorf Bhf,B,,2026-09-22 12:13:00+00:00,2026-09-22 12:13:00+00:00,,True,0.0,2026-09-22 14:04:43.051000+02:00,2026-09-22 14:13:00+02:00,2026-09-22 14:13:00+02:00,2026-09-22,14,Tuesday,False,8.282483333333333
20260922_120440,2026-09-22 12:04:43.051000+00:00,Bern,local,ch:1:sloid:76646,"Bern, Bahnhof",ch:1:sloid:76646:0:10,2026-09-22,ch:1:sjyid:100626:plan:bde79a16-3007-440b-b57d-e7ed0c63b994,tram,Tram,3,3,1693,"Bern, Bahnhof",Weissenbühl,J,,2026-09-22 12:14:00+00:00,2026-09-22 12:14:00+00:00,,True,0.0,2026-09-22 14:04:43.051000+02:00,2026-09-22 14:14:00+02:00,2026-09-22 14:14:00+02:00,2026-09-22,14,Tuesday,False,9.282483333333333
20260922_120440,2026-09-22 12:04:43.051000+00:00,Bern,local,ch:1:sloid:76646,"Bern, Bahnhof",ch:1:sloid:76646:0:30,2026-09-22,ch:1:sjyid:100626:plan:6882ccc8-4f4b-4271-9178-c3c01de5dc77,bus,Bus,21,21,67475,"Bern, Bahnhof",Bremgarten,H,,2026-09-22 12:14:00+00:00,2026-09-22 12:14:00+00:00,,True,0.0,2026-09-22 14:04:43.051000+02:00,2026-09-22 14:14:00+02:00,2026-09-22 14:14:00+02:00,2026-09-22,14,Tuesday,False,9.282483333333333
20260922_120440,2026-09-22 12:04:43.387000+00:00,Basel,local,ch:1:sloid:78143,"Basel, Bahnhof SBB",ch:1:sloid:78143:1:32,2026-09-22,ch:1:sjyid:100622:plan:918bdbe9-ce4b-4a72-a790-d8e7745d5b21,tram,Tram,8,8,8144,"Weil am Rhein, Bahnhof/Zentrum","Basel, Neuweilerstrasse",E,,2026-09-22 12:03:48+00:00,2026-09-22 12:04:36+00:00,,True,0.8,2026-09-22 14:04:43.387000+02:00,2026-09-22 14:03:48+02:00,2026-09-22 14:04:36+02:00,2026-09-22,14,Tuesday,False,-0.9231166666666667
20260922_120440,2026-09-22 12:04:43.387000+00:00,Basel,local,ch:1:sloid:78143,"Basel, Bahnhof SBB",ch:1:sloid:78143:1:35,2026-09-22,ch:1:sjyid:100019:plan:3e466c32-d61e-4e79-abc5-bc494839a041,tram,Tram,10,10,10248,"Dornach, Bahnhof","Rodersdorf, Station",H,,2026-09-22 12:05:00+00:00,2026-09-22 12:07:06+00:00,,True,2.1,2026-09-22 14:04:43.387000+02:00,2026-09-22 14:05:00+02:00,2026-09-22 14:07:06+02:00,2026-09-22,14,Tuesday,False,0.2768833333333333
